survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
LFS 2024-25,District,Punjab,Gujranwala,Narowal,Working Conditions,Paid employees with paid annual leave,% of employees,pct,167007,25820,15.46,298
LFS 2024-25,District,Punjab,Gujranwala,Sialkot,Working Conditions,Paid employees with paid annual leave,% of employees,pct,439550,67779,15.42,570
LFS 2024-25,District,Punjab,Lahore,Kasur,Working Conditions,Paid employees with paid annual leave,% of employees,pct,466467,141302,30.29,548
LFS 2024-25,District,Punjab,Lahore,Nankana Sahib,Working Conditions,Paid employees with paid annual leave,% of employees,pct,145181,23745,16.36,214
LFS 2024-25,District,Punjab,Lahore,Sheikhupura,Working Conditions,Paid employees with paid annual leave,% of employees,pct,364767,57924,15.88,466
LFS 2024-25,District,Punjab,Multan,Khanewal,Working Conditions,Paid employees with paid annual leave,% of employees,pct,326531,58326,17.86,369
LFS 2024-25,District,Punjab,Multan,Lodhran,Working Conditions,Paid employees with paid annual leave,% of employees,pct,257183,19286,7.5,279
LFS 2024-25,District,Punjab,Multan,Multan,Working Conditions,Paid employees with paid annual leave,% of employees,pct,510197,59538,11.67,557
LFS 2024-25,District,Punjab,Multan,Vehari,Working Conditions,Paid employees with paid annual leave,% of employees,pct,326426,36180,11.08,406
LFS 2024-25,District,Punjab,Rawalpindi,Attock,Working Conditions,Paid employees with paid annual leave,% of employees,pct,242238,54126,22.34,273
LFS 2024-25,District,Punjab,Rawalpindi,Chakwal,Working Conditions,Paid employees with paid annual leave,% of employees,pct,180369,37734,20.92,239
LFS 2024-25,District,Punjab,Rawalpindi,Jhelum,Working Conditions,Paid employees with paid annual leave,% of employees,pct,103232,28209,27.33,172
LFS 2024-25,District,Punjab,Rawalpindi,Rawalpindi,Working Conditions,Paid employees with paid annual leave,% of employees,pct,299495,85068,28.4,426
LFS 2024-25,District,Punjab,Sahiwal,Okara,Working Conditions,Paid employees with paid annual leave,% of employees,pct,315706,38196,12.1,405
LFS 2024-25,District,Punjab,Sahiwal,Pakpattan,Working Conditions,Paid employees with paid annual leave,% of employees,pct,251549,23120,9.19,272
LFS 2024-25,District,Punjab,Sahiwal,Sahiwal,Working Conditions,Paid employees with paid annual leave,% of employees,pct,323791,45683,14.11,404
LFS 2024-25,District,Punjab,Sargodha,Bhakkar,Working Conditions,Paid employees with paid annual leave,% of employees,pct,251222,51875,20.65,339
LFS 2024-25,District,Punjab,Sargodha,Khushab,Working Conditions,Paid employees with paid annual leave,% of employees,pct,175599,30399,17.31,226
LFS 2024-25,District,Punjab,Sargodha,Mianwali,Working Conditions,Paid employees with paid annual leave,% of employees,pct,185493,23287,12.55,231
LFS 2024-25,District,Punjab,Sargodha,Sargodha,Working Conditions,Paid employees with paid annual leave,% of employees,pct,419683,45724,10.89,514
LFS 2024-25,District,Sindh,Hyderabad,Badin,Working Conditions,Paid employees with paid annual leave,% of employees,pct,213125,36067,16.92,260
LFS 2024-25,District,Sindh,Hyderabad,Dadu,Working Conditions,Paid employees with paid annual leave,% of employees,pct,189476,28320,14.95,281
LFS 2024-25,District,Sindh,Hyderabad,Hyderabad,Working Conditions,Paid employees with paid annual leave,% of employees,pct,70821,11308,15.97,119
LFS 2024-25,District,Sindh,Hyderabad,Jamshoro,Working Conditions,Paid employees with paid annual leave,% of employees,pct,87441,9852,11.27,142
LFS 2024-25,District,Sindh,Hyderabad,Matiari,Working Conditions,Paid employees with paid annual leave,% of employees,pct,126079,21871,17.35,196
LFS 2024-25,District,Sindh,Hyderabad,Sujawal,Working Conditions,Paid employees with paid annual leave,% of employees,pct,121874,43807,35.94,217
LFS 2024-25,District,Sindh,Hyderabad,Tando Allahyar,Working Conditions,Paid employees with paid annual leave,% of employees,pct,118936,11699,9.84,183
LFS 2024-25,District,Sindh,Hyderabad,Tando Muhammad Khan,Working Conditions,Paid employees with paid annual leave,% of employees,pct,57665,9315,16.15,130
LFS 2024-25,District,Sindh,Hyderabad,Thatta,Working Conditions,Paid employees with paid annual leave,% of employees,pct,148491,59288,39.93,273
LFS 2024-25,District,Sindh,Karachi,Karachi West,Working Conditions,Paid employees with paid annual leave,% of employees,pct,30071,14352,47.73,44
LFS 2024-25,District,Sindh,Karachi,Malir,Working Conditions,Paid employees with paid annual leave,% of employees,pct,235590,106373,45.15,330
LFS 2024-25,District,Sindh,Larkana,Jacobabad,Working Conditions,Paid employees with paid annual leave,% of employees,pct,55902,13059,23.36,103
LFS 2024-25,District,Sindh,Larkana,Kambar Shahdad Kot,Working Conditions,Paid employees with paid annual leave,% of employees,pct,165191,49710,30.09,216
LFS 2024-25,District,Sindh,Larkana,Kashmore,Working Conditions,Paid employees with paid annual leave,% of employees,pct,75784,17983,23.73,118
LFS 2024-25,District,Sindh,Larkana,Larkana,Working Conditions,Paid employees with paid annual leave,% of employees,pct,191290,52170,27.27,341
LFS 2024-25,District,Sindh,Larkana,Shikarpur,Working Conditions,Paid employees with paid annual leave,% of employees,pct,74936,14731,19.66,117
LFS 2024-25,District,Sindh,Mirpur Khas,Mirpur Khas,Working Conditions,Paid employees with paid annual leave,% of employees,pct,219538,20874,9.51,305
LFS 2024-25,District,Sindh,Mirpur Khas,Tharparkar,Working Conditions,Paid employees with paid annual leave,% of employees,pct,213669,34329,16.07,361
LFS 2024-25,District,Sindh,Mirpur Khas,Umer Kot,Working Conditions,Paid employees with paid annual leave,% of employees,pct,140281,12140,8.65,208
LFS 2024-25,District,Sindh,Shaheed Benazirabad,Naushahro Feroze,Working Conditions,Paid employees with paid annual leave,% of employees,pct,129761,27702,21.35,178
LFS 2024-25,District,Sindh,Shaheed Benazirabad,Sanghar,Working Conditions,Paid employees with paid annual leave,% of employees,pct,214291,52724,24.6,272
LFS 2024-25,District,Sindh,Shaheed Benazirabad,Shaheed Benazirabad,Working Conditions,Paid employees with paid annual leave,% of employees,pct,187014,27635,14.78,305
LFS 2024-25,District,Sindh,Sukkur,Ghotki,Working Conditions,Paid employees with paid annual leave,% of employees,pct,169496,39130,23.09,247
LFS 2024-25,District,Sindh,Sukkur,Khairpur,Working Conditions,Paid employees with paid annual leave,% of employees,pct,284856,51605,18.12,474
LFS 2024-25,District,Sindh,Sukkur,Sukkur,Working Conditions,Paid employees with paid annual leave,% of employees,pct,146707,29800,20.31,192
LFS 2024-25,District,Islamabad ICT,Islamabad,Islamabad,Working Conditions,Paid employees with paid sick leave,% of employees,pct,197508,71324,36.11,239
LFS 2024-25,District,Khyber Pakhtunkhwa,Bannu,Bannu,Working Conditions,Paid employees with paid sick leave,% of employees,pct,96599,46035,47.66,128
LFS 2024-25,District,Khyber Pakhtunkhwa,Bannu,Lakki Marwat,Working Conditions,Paid employees with paid sick leave,% of employees,pct,107149,83900,78.3,106
LFS 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Dera Ismail Khan,Working Conditions,Paid employees with paid sick leave,% of employees,pct,230701,67288,29.17,336
LFS 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Tank,Working Conditions,Paid employees with paid sick leave,% of employees,pct,80320,29306,36.49,74
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Abbottabad,Working Conditions,Paid employees with paid sick leave,% of employees,pct,171822,78673,45.79,273
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Batagram,Working Conditions,Paid employees with paid sick leave,% of employees,pct,52468,2217,4.23,71
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Haripur,Working Conditions,Paid employees with paid sick leave,% of employees,pct,148684,39426,26.52,207
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Kolai Palas Kohistan,Working Conditions,Paid employees with paid sick leave,% of employees,pct,17543,2770,15.79,76
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Lower Kohistan,Working Conditions,Paid employees with paid sick leave,% of employees,pct,58303,8521,14.62,130
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Mansehra,Working Conditions,Paid employees with paid sick leave,% of employees,pct,222439,48157,21.65,291
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Torghar,Working Conditions,Paid employees with paid sick leave,% of employees,pct,20171,2774,13.75,80
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Upper Kohistan,Working Conditions,Paid employees with paid sick leave,% of employees,pct,52329,10221,19.53,128
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Hangu,Working Conditions,Paid employees with paid sick leave,% of employees,pct,53594,17288,32.26,62
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Karak,Working Conditions,Paid employees with paid sick leave,% of employees,pct,105696,68702,65,140
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kohat,Working Conditions,Paid employees with paid sick leave,% of employees,pct,107350,53310,49.66,147
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kurram,Working Conditions,Paid employees with paid sick leave,% of employees,pct,61597,3080,5,20
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Orakzai,Working Conditions,Paid employees with paid sick leave,% of employees,pct,47876,21179,44.24,54
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Bajaur,Working Conditions,Paid employees with paid sick leave,% of employees,pct,198613,17914,9.02,255
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Buner,Working Conditions,Paid employees with paid sick leave,% of employees,pct,93596,23738,25.36,138
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Chitral,Working Conditions,Paid employees with paid sick leave,% of employees,pct,36820,7752,21.05,114
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Dir,Working Conditions,Paid employees with paid sick leave,% of employees,pct,163870,25544,15.59,340
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Malakand,Working Conditions,Paid employees with paid sick leave,% of employees,pct,92624,21873,23.61,106
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Shangla,Working Conditions,Paid employees with paid sick leave,% of employees,pct,160367,30136,18.79,149
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Swat,Working Conditions,Paid employees with paid sick leave,% of employees,pct,230125,47830,20.78,255
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Chitral,Working Conditions,Paid employees with paid sick leave,% of employees,pct,30741,8589,27.94,68
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Dir,Working Conditions,Paid employees with paid sick leave,% of employees,pct,130501,31247,23.94,213
LFS 2024-25,District,Khyber Pakhtunkhwa,Mardan,Mardan,Working Conditions,Paid employees with paid sick leave,% of employees,pct,328051,58954,17.97,345
LFS 2024-25,District,Khyber Pakhtunkhwa,Mardan,Swabi,Working Conditions,Paid employees with paid sick leave,% of employees,pct,133307,37120,27.85,169
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Charsadda,Working Conditions,Paid employees with paid sick leave,% of employees,pct,209188,48911,23.38,278
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Khyber,Working Conditions,Paid employees with paid sick leave,% of employees,pct,148638,33225,22.35,170
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Mohmand,Working Conditions,Paid employees with paid sick leave,% of employees,pct,54297,13163,24.24,99
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Nowshera,Working Conditions,Paid employees with paid sick leave,% of employees,pct,190282,64607,33.95,215
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Peshawar,Working Conditions,Paid employees with paid sick leave,% of employees,pct,470864,136396,28.97,397
LFS 2024-25,District,Punjab,Bahawalpur,Bahawalnagar,Working Conditions,Paid employees with paid sick leave,% of employees,pct,327022,57251,17.51,377
LFS 2024-25,District,Punjab,Bahawalpur,Bahawalpur,Working Conditions,Paid employees with paid sick leave,% of employees,pct,396809,71296,17.97,551
LFS 2024-25,District,Punjab,Bahawalpur,Rahim Yar Khan,Working Conditions,Paid employees with paid sick leave,% of employees,pct,554859,54173,9.76,676
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Working Conditions,Paid employees with paid sick leave,% of employees,pct,305595,31343,10.26,468
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Layyah,Working Conditions,Paid employees with paid sick leave,% of employees,pct,345270,27973,8.1,432
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Muzaffargarh,Working Conditions,Paid employees with paid sick leave,% of employees,pct,549191,69589,12.67,584
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Rajanpur,Working Conditions,Paid employees with paid sick leave,% of employees,pct,227087,8015,3.53,255
LFS 2024-25,District,Punjab,Faisalabad,Chiniot,Working Conditions,Paid employees with paid sick leave,% of employees,pct,116149,49457,42.58,155
LFS 2024-25,District,Punjab,Faisalabad,Faisalabad,Working Conditions,Paid employees with paid sick leave,% of employees,pct,628397,337146,53.65,712
LFS 2024-25,District,Punjab,Faisalabad,Jhang,Working Conditions,Paid employees with paid sick leave,% of employees,pct,345030,38926,11.28,390
LFS 2024-25,District,Punjab,Faisalabad,Toba Tek Singh,Working Conditions,Paid employees with paid sick leave,% of employees,pct,283194,49668,17.54,325
LFS 2024-25,District,Punjab,Gujranwala,Gujranwala,Working Conditions,Paid employees with paid sick leave,% of employees,pct,330045,79013,23.94,401
LFS 2024-25,District,Punjab,Gujranwala,Gujrat,Working Conditions,Paid employees with paid sick leave,% of employees,pct,203158,47818,23.54,288
LFS 2024-25,District,Punjab,Gujranwala,Hafizabad,Working Conditions,Paid employees with paid sick leave,% of employees,pct,122688,15249,12.43,171
LFS 2024-25,District,Punjab,Gujranwala,Mandi Bahauddin,Working Conditions,Paid employees with paid sick leave,% of employees,pct,187387,27909,14.89,235
LFS 2024-25,District,Punjab,Gujranwala,Narowal,Working Conditions,Paid employees with paid sick leave,% of employees,pct,167007,30872,18.49,298
LFS 2024-25,District,Punjab,Gujranwala,Sialkot,Working Conditions,Paid employees with paid sick leave,% of employees,pct,439550,80313,18.27,570
LFS 2024-25,District,Punjab,Lahore,Kasur,Working Conditions,Paid employees with paid sick leave,% of employees,pct,466467,175351,37.59,548
LFS 2024-25,District,Punjab,Lahore,Nankana Sahib,Working Conditions,Paid employees with paid sick leave,% of employees,pct,145181,38670,26.64,214
LFS 2024-25,District,Punjab,Lahore,Sheikhupura,Working Conditions,Paid employees with paid sick leave,% of employees,pct,364767,92366,25.32,466
LFS 2024-25,District,Punjab,Multan,Khanewal,Working Conditions,Paid employees with paid sick leave,% of employees,pct,326531,60100,18.41,369
LFS 2024-25,District,Punjab,Multan,Lodhran,Working Conditions,Paid employees with paid sick leave,% of employees,pct,257183,24827,9.65,279
LFS 2024-25,District,Punjab,Multan,Multan,Working Conditions,Paid employees with paid sick leave,% of employees,pct,510197,65950,12.93,557
LFS 2024-25,District,Punjab,Multan,Vehari,Working Conditions,Paid employees with paid sick leave,% of employees,pct,326426,49848,15.27,406
LFS 2024-25,District,Punjab,Rawalpindi,Attock,Working Conditions,Paid employees with paid sick leave,% of employees,pct,242238,84295,34.8,273
LFS 2024-25,District,Punjab,Rawalpindi,Chakwal,Working Conditions,Paid employees with paid sick leave,% of employees,pct,180369,67921,37.66,239
LFS 2024-25,District,Punjab,Rawalpindi,Jhelum,Working Conditions,Paid employees with paid sick leave,% of employees,pct,103232,38412,37.21,172
LFS 2024-25,District,Punjab,Rawalpindi,Rawalpindi,Working Conditions,Paid employees with paid sick leave,% of employees,pct,299495,110377,36.85,426
LFS 2024-25,District,Punjab,Sahiwal,Okara,Working Conditions,Paid employees with paid sick leave,% of employees,pct,315706,49110,15.56,405
LFS 2024-25,District,Punjab,Sahiwal,Pakpattan,Working Conditions,Paid employees with paid sick leave,% of employees,pct,251549,29594,11.76,272
LFS 2024-25,District,Punjab,Sahiwal,Sahiwal,Working Conditions,Paid employees with paid sick leave,% of employees,pct,323791,46485,14.36,404
LFS 2024-25,District,Punjab,Sargodha,Bhakkar,Working Conditions,Paid employees with paid sick leave,% of employees,pct,251222,49652,19.76,339
LFS 2024-25,District,Punjab,Sargodha,Khushab,Working Conditions,Paid employees with paid sick leave,% of employees,pct,175599,60477,34.44,226
LFS 2024-25,District,Punjab,Sargodha,Mianwali,Working Conditions,Paid employees with paid sick leave,% of employees,pct,185493,32923,17.75,231
LFS 2024-25,District,Punjab,Sargodha,Sargodha,Working Conditions,Paid employees with paid sick leave,% of employees,pct,419683,80834,19.26,514
LFS 2024-25,District,Sindh,Hyderabad,Badin,Working Conditions,Paid employees with paid sick leave,% of employees,pct,213125,35248,16.54,260
LFS 2024-25,District,Sindh,Hyderabad,Dadu,Working Conditions,Paid employees with paid sick leave,% of employees,pct,189476,31017,16.37,281
LFS 2024-25,District,Sindh,Hyderabad,Hyderabad,Working Conditions,Paid employees with paid sick leave,% of employees,pct,70821,11903,16.81,119
LFS 2024-25,District,Sindh,Hyderabad,Jamshoro,Working Conditions,Paid employees with paid sick leave,% of employees,pct,87441,11084,12.68,142
